,date,author,twitter_name,text,number_of_reply,number_of_retweets,number_of_likes,m1_notoxic,m1_insult,m1_obscenity,m1_threat,m1_dangerous,m2_neutral,m2_toxic,m3_no_emotion,m3_joy,m3_sadness,m3_surprise,m3_fear,m3_anger,m4_neutral,m4_happiness,m4_sadness,m4_enthusiasm,m4_fear,m4_anger,m4_disgust
332,2020-11-30T18:21:22.000Z,распад и неуважение,@VictorKvert2008,"Благотворительные фонды вновь пожаловались на нехватку онкопрепаратов. Ситуация по-прежнему остается катастрофической. В числе подписантов благотворительный фонд «Адвита», фонд Хабенского, «Подари жизнь» и другие организации-иностранные агенты. https://echo.msk.ru/news/2750514-echo.html…",0,3,10,0.99964154,0.00047065166,0.00019208716,0.0001613726,0.31392887,0.9535521,0.08032324,0.9892356,0.003610707,0.0075504603,0.0049380716,0.004750718,0.005183193,0.98533905,0.005064518,0.007904415,0.00477913,0.004954489,0.0050176634,0.002877527
333,2020-11-26T17:07:23.000Z,Glamour Russia,@GLAMOUR_Russia,"«Дети сильнее, чем мы думаем»: фонд «Подари жизнь» выпустил трогательный клип на песню Земфиры https://glamour.ru/culture-news/deti-silnee-chem-my-dumaem-fond-podari-zhizn-vypustil-klip-na-pesnyu-zemfiry…",0,0,0,0.9728696,0.03455073,0.0006440308,0.00045334297,0.86845845,0.94609636,0.08792722,0.3979318,0.17976937,0.0011951119,0.034814663,0.0036916828,0.07528397,0.040122826,0.09357894,0.016775891,0.21491897,0.04628969,0.8195708,0.03178544
334,2020-11-26T12:16:21.000Z,Snob,@snob_project,"Благотворительный фонд «Подари жизнь» выпустил клип на песню Земфиры «Хочешь». «Получился манифест о детской силе, борьбе и победе», — отметила соучредитель фонда Чулпан Хаматова",1,0,9,0.99981385,0.00029383413,0.00024351825,0.00014405175,0.09154238,0.9535103,0.07776959,0.98849237,0.0071417065,0.0055657877,0.0039234012,0.0040537524,0.0061188415,0.9495837,0.022768715,0.010023763,0.004444255,0.0045728963,0.040954605,0.005130026
335,2020-11-26T08:49:51.000Z,ASI_News,@ASI_Russia,"26 ноября, в день рождения благотворительного фонда «Подари жизнь» @podarizhizn - премьера клипа на песню Земфиры. Поздравляем Фонд с Днем рождения! Желаем здоровья сотрудникам и всем его подопечным.",0,1,0,0.999824,0.00025775342,0.00015916683,0.00029190612,0.12407592,0.9554441,0.075300306,0.6147339,0.45197934,0.0058848807,0.0030158497,0.0030668774,0.006246538,0.02915,0.9714706,0.013554222,0.010717721,0.013370248,0.023816602,0.006806784
336,2020-11-26T06:28:02.000Z,Некта Фамилиев,@No_Sir25,"Фонд ""Подари жизнь"" снял клип на слова ""хочешь, я убью соседей""",0,0,0,0.03470426,0.029462287,0.004941902,0.86186004,0.66438067,0.5893915,0.4174731,0.99017406,0.00550526,0.005931747,0.0039797383,0.0051275534,0.0062460345,0.79133624,0.01475132,0.048158124,0.00278258,0.009163149,0.09649806,0.0066824136
337,2020-11-26T05:30:32.000Z,Подпоручик Киже,@Lt_Kizhe,"Не анекдот.
Фонд ""Подари жизнь"" Чулпан Хаматовой снял клип на песню Земфиры ""Хочешь?"", где есть такие слова: Хочешь, я убью соседей, что мешают спать.",0,1,10,0.17559896,0.1513774,0.0010789376,0.37521157,0.74294394,0.46221924,0.48816353,0.98518085,0.0059025628,0.0040259315,0.004370602,0.0046255626,0.009191847,0.35324216,0.036429696,0.024026955,0.019522918,0.027895216,0.6851797,0.019833796
338,2020-11-26T05:24:33.000Z,ТАСС,@tass_agency,"Фонд ""Подари жизнь"" снял клип на песню Земфиры ""Хочешь?"": 
http://go.tass.ru/aNLE",0,3,7,0.99752,0.0022811964,0.0003875934,0.00012300561,0.39681914,0.92693615,0.115366824,0.5967843,0.36255896,0.002174031,0.010107253,0.0034189974,0.010091749,0.026494779,0.7845436,0.06776106,0.012888252,0.0051253675,0.062875286,0.0066974647
339,2020-11-16T12:54:49.000Z,Ibragim , Ibragimoff,"Отличная практика - регулярно перечисляю в фонд ""Подари жизнь"" за круглые столы М-ЛОГОС",0,0,1,0.99112016,0.00721398,0.0025585261,0.00012367258,0.29083225,0.96169657,0.060266495,0.9797141,0.009541041,0.005362195,0.00535999,0.0027634152,0.004262531,0.98460174,0.005940261,0.0064498927,0.0059523075,0.0044062776,0.005641379,0.0029646466
340,2020-11-06T11:59:37.000Z,Цех,@Zehmedia,"Фонд «Подари жизнь» начался с инициативной группы. Через некоторое время стало понятно, что для эффективной помощи нужна полноценная организация, а для ее работы — профессионалы

http://l.zeh.media/WH93",0,0,0,0.9996451,0.0004239201,0.00015346696,0.000101985155,0.1664205,0.9700313,0.050308418,0.9910278,0.0056531117,0.0055542057,0.004753824,0.005059715,0.005158757,0.97969466,0.006899896,0.005156383,0.00806516,0.003730178,0.006458852,0.0028390733
341,2020-11-03T19:00:31.000Z,Yuri Hramov,@yurihramov,"В больничке, в отделении ТКМ привели какую-то «звездульку». Она предлагает девочке совместное фото, а та отвечает: «А ты кто? Не знаешь, когда Оля (фонд Подари жизнь) придёт?»...",1,0,8,0.9914733,0.004982887,0.0018685973,0.000961016,0.61508566,0.5715357,0.42469436,0.98968035,0.0041417317,0.0054394016,0.006879886,0.004717337,0.0050332136,0.9866567,0.0056130188,0.007298917,0.005372853,0.0047208266,0.005431745,0.0031019652
342,2020-11-01T21:01:24.000Z,EkaterinaS,@Ekateri03985583,"@MedvedevRussiaE
@MedvedevRussia
http://kp.ru/daily/27122.5/4204590… 

значит фонд Подари Жизнь НКО?)))",0,0,0,0.9978574,0.0016563539,0.0004490707,9.3225186e-05,0.23496811,0.94759786,0.092284255,0.013205611,0.9761855,0.008302196,0.017870234,0.0077691027,0.013352314,0.008327442,0.57440394,0.06327178,0.071297295,0.008651728,0.25364593,0.011927334
343,2020-10-29T08:32:11.000Z,Телеканал Царьград,@tsargradtv,"Ряд российских благотворительных фондов, в числе которых Фонд Константина Хабенского, ""Подари жизнь"", ""ЭНБИ"" и другие, направили президенту России, председателю Совета Федерации и председателю Государственной Думы открытое письмо. ""Мы не можем молча…",0,5,5,0.9998791,0.0002248728,0.00026384613,0.00031894955,0.021414552,0.9249251,0.123514704,0.9909758,0.0046901535,0.0060980506,0.004978383,0.004801244,0.005506453,0.98729867,0.0057178093,0.0068874136,0.005400841,0.004909653,0.0054810834,0.0031637677
344,2020-10-26T17:00:51.000Z,Фонтанка. Новости,@fontanka_news,"Опасное для жизней импортозамещение. Фонд Хабенского, AdVita и «Подари жизнь» просят Путина вернуть исчезающие лекарства для больных раком детей",1,5,4,0.997758,0.0023199022,0.00024340847,0.00046136766,0.6749789,0.7453067,0.27659115,0.98896664,0.003993131,0.0055861915,0.0040098857,0.0066183894,0.005043731,0.98349273,0.005092645,0.0066406727,0.004283916,0.0064888233,0.005467874,0.0027593106
345,2020-10-26T16:33:42.000Z,Афиша Daily,@afisha,"Благотворительный фонд Константина Хабенского, «Подари жизнь» и другие организации написали открытое письмо Путину. 

Они рассказали о тотальном дефиците лекарств для онкобольных в России — из-за этого лечение пациентов, в том числе детей, невозможно.",5,10,21,0.99913067,0.0012306061,0.00021288937,0.00027050133,0.58259434,0.949325,0.09448821,0.99098855,0.004396135,0.006469678,0.004914447,0.00493014,0.005451673,0.9862054,0.0053643007,0.0073808045,0.005017004,0.0048277536,0.005290746,0.0029804204
346,2020-10-26T16:15:14.000Z,Секрет Фирмы,@scrtmag,"Авторами обращения выступили 27 организаций из разных регионов России, среди которых «Подари жизнь», фонд Константина Хабенского и «Справедливая помощь Доктора Лизы»
https://secretmag.ru/news/blagotvoritelnye-fondy-poprosili-u-putina-pomoshi-iz-za-katastroficheskoi-nekhvatki-lekarstv-ot-raka.htm?utm_source=sftw&utm_medium=social…",0,0,0,0.9997173,0.00030341334,9.096645e-05,0.00010625657,0.15636681,0.9362529,0.11502263,0.9899603,0.0049331565,0.005137456,0.0049750013,0.004634205,0.0056244484,0.9285352,0.006051992,0.0043811006,0.026347259,0.0049792617,0.022240277,0.003527375
347,2020-10-25T00:00:12.000Z,AnastasiyaARMY,@RosieAnastasia,"Р.s. Мы своего добились в любом случае :) Иди закинь денежку в какой-нибудь фонд, как это делают Арми и к-поп стэны ру-сегмента. Хороший фонд ""Подари Жизнь"" - советую, проверенные.",0,0,0,0.9966534,0.0037955767,0.00088201027,0.00017935396,0.539273,0.90827864,0.12488272,0.013758712,0.973204,0.0077190343,0.012940557,0.009865052,0.017138852,0.7962311,0.057428118,0.004273724,0.016471753,0.014757489,0.28038836,0.011107407
348,2020-10-12T18:00:04.000Z,Журнал «Нож»,@knife_media,"Пользователи «ВКонтакте» пожертвовали 15 миллионов рублей на благотворительность

Пользователи «ВКонтакте» сделали больше 200 тыс. пожертвований и перечислили 15 миллионов рублей в фонд «Подари жизнь» в рамках акции, приуроченной к 14-летию соцсети.",0,0,1,0.9998559,0.000265715,0.00024689035,0.0003090105,0.1609552,0.9626815,0.06510679,0.9916255,0.0050927345,0.006266879,0.004997566,0.0052956617,0.005309429,0.98829865,0.0062970864,0.007984693,0.005509564,0.0053813076,0.0059494385,0.0036394417
349,2020-10-12T14:45:56.000Z,E=mc^2,@Nastya666sti,"Спала я значит.
Звонок. Фонд подари жизнь. 
Девушка спросила когда в последний раз сдавала кровь; я говорю такая - сегодня, мне сказали огромное спасибо и пожелали восстанавливаться",0,0,2,0.9998171,0.0002477194,0.00014342608,0.00018367369,0.22648114,0.9452464,0.08579306,0.8602703,0.0394648,0.024410823,0.0010854154,0.0062827263,0.007826142,0.033576846,0.06955921,0.75382733,0.0019342648,0.036025617,0.037098438,0.009569598
350,2020-10-08T08:57:03.000Z,Annica,@AnnicaNIk,"Очень неприятно когда под фото с моим ребёнком просят помощи для какого-то больного малыша. Я максимально стараюсь избегать подобных вещей и тем, по возможности пересылаю деньги в фонд 'подари жизнь' и это мой максимум, моя психика не воспринимает нормально данную информацию.",0,0,5,0.99973804,0.0002840003,0.0001234878,0.00014955249,0.25928253,0.9501124,0.0859909,0.012146563,0.004885313,0.74510294,0.02427367,0.027498368,0.10339567,0.01649283,0.0071597574,0.48364452,0.0065559424,0.29834685,0.1710499,0.011890896
351,2020-10-06T14:56:20.000Z,олегсей,@leshimaru,Пожертвовала 200р в фонд «подари жизнь»?,1,0,1,0.9998543,0.00020117615,0.00021428354,0.00017073387,0.031535573,0.9793468,0.032321967,0.98078924,0.0070282854,0.0044915536,0.006602095,0.0034562948,0.0064305,0.8852785,0.017911505,0.029316075,0.01422974,0.0033045115,0.05326491,0.006649832
352,2020-10-06T12:19:59.000Z,DadMikhey,@DadMikhey,"Она не русофоб. Она за правду. По вашему мнению тогда и фонд ""Подари жизнь"" русофобским должен быть. Зря вы так!!! (((",0,0,1,0.9986161,0.0017666379,0.000109799796,0.00018609974,0.33458063,0.25147188,0.6080231,0.013745119,0.0057810107,0.90265113,0.007718019,0.025929276,0.15369341,0.018645484,0.008208718,0.6331347,0.01365873,0.05664074,0.37601796,0.016669339
353,2020-10-01T05:53:15.000Z,Dulcinea,@Dulcine16974200,"Читать: из бюджета в оффшоры путина будет переведено 2,236 млрд руб.

А в фонд ""Подари жизнь"" ничего выделено не будет. Просто денег нет.",0,3,2,0.9996257,0.00048209482,0.00023856924,0.00013163731,0.15410507,0.9535346,0.08021131,0.9916215,0.004464856,0.00856737,0.0054366672,0.0051984573,0.005757789,0.9812004,0.0063359155,0.018742703,0.005181135,0.004365396,0.0057214187,0.0037909911
354,2020-09-21T01:05:53.000Z,IMAPRESS.MEDIA,@ImapressMedia,Сбербанк и Visa утроят отчисления по картам в благотворительный фонд «Подари жизнь» - http://imapress.media/2020/09/14/sberbank-i-visa-utroyat-otchisleniya-po-kartam-v-blagotvoritelnyj-fond-podari-zhizn/…,0,0,0,0.9996,0.0004725888,0.00035387353,0.0001554256,0.44427952,0.9605082,0.06748251,0.988746,0.007761065,0.004805851,0.0048295865,0.0040855347,0.0055498644,0.9862233,0.006583404,0.0063087395,0.005542548,0.0048643183,0.007310525,0.0033970822
355,2020-09-16T14:21:00.000Z,Новости Брянска,@newsbryanskru,"Сбербанк и Visa утроят отчисления по картам в благотворительный фонд ""Подари жизнь""
https://newsbryansk.ru/fn_607211.html

Сбербанк совместно с Visa утроят отчисления на благотворительность по карте ""Подари жизнь"" с 10 сентября по 31 октября 2020 года. #Брянск #НБ",0,0,0,0.9998789,0.00018925092,0.000330588,0.00022108098,0.07130915,0.963152,0.066055454,0.9906238,0.0061960723,0.005691288,0.0048678587,0.0047220946,0.0052423393,0.987467,0.0063555227,0.0071225516,0.005341135,0.0050523817,0.006283575,0.0034348934
356,2020-09-11T15:59:41.000Z,SmolDaily Смоленск,@SmolDaily,Сбербанк и Visa утроят отчисления по картам в благотворительный фонд «Подари жизнь» #Смоленск https://smoldaily.ru/sberbank-i-visa-utroyat-otchisleniya-po-kartam-v-blagotvoritelnyj-fond-podari-zhizn…,0,0,0,0.99919003,0.0009615083,0.00037925655,0.00016555314,0.58144486,0.9553678,0.07904417,0.95503217,0.028284203,0.0033504302,0.0044284323,0.0022733675,0.010307318,0.97568697,0.009894746,0.0059988056,0.0061130165,0.0044986573,0.0153119685,0.003771067
357,2020-09-11T07:35:33.000Z,Teleinform News,@tinf_irk,Сбербанк и Visa утроят отчисления по картам в благотворительный фонд «Подари жизнь» | https://ift.tt/2Rjljxq,0,0,0,0.99987435,0.00018777218,0.00023495787,0.00017068534,0.02384172,0.9645515,0.062619716,0.9790182,0.015593657,0.0031721897,0.005043624,0.0032039525,0.006474845,0.97397524,0.01019359,0.008245997,0.005934531,0.004191821,0.01717902,0.004064098
358,2020-09-04T11:53:40.000Z,(не)живое ᴍɪʏᴀʀ⁷,@brili_la,"собрали более 15 000 долларов, и пожертвовали его в фонд «Подари жизнь» (Россия/СНГ)",1,0,8,0.99984396,0.00023742783,0.00020559413,0.00018247846,0.037054166,0.97739226,0.039069,0.9905191,0.0049847737,0.0066167656,0.005014941,0.004451092,0.0053884964,0.9866629,0.0059465943,0.0077931355,0.0052620005,0.004841406,0.0055609522,0.0032349809
359,2020-08-18T13:45:59.000Z,srjnmarkovic,@srjnmarkovic,"РУЛЬКА В ПИВЕ https://youtu.be/i1MrZH066qU via @YouTube ПОМОЧЬ ДЕТЯМ ЧЕРЕЗ ФОНД ""ПОДАРИ ЖИЗНЬ"" по этой ссылке https://donate.podari-zhizn.ru/?utm_source=youtube&utm_medium=social&utm_campaign=donate&utm_content=markovi4&pageSource=markovi4&fbclid=IwAR3QXm_W8Ed8oj957Sojmpa4sdz-BjKal72EkEGfoNwiUb0Gj7eonDWjNKw…
ПОДПИСАТЬСЯ НА КАНАЛ: 
ИЛЬЯ ЛАЗЕРСОН https://youtube.com/channel/UCbb-qqGdlVS7laUbUOTOXhg…
ВАСИЛИЙ ЕМЕЛЬЯНЕНКО 
https://youtube.com/channel/UCgeval0um2gyuRhP1qch8Uw…",0,0,0,0.9964036,0.0041378764,9.7141994e-05,0.0002846305,0.33666202,0.116216175,0.7361689,0.02439621,0.79917353,0.0015357785,0.20308189,0.054910325,0.04092162,0.012764438,0.8747932,0.0048186504,0.13537794,0.024604216,0.07467733,0.011134302
360,2020-08-15T16:14:30.000Z,Алексей Гриценко,@house_for_all,"Ну, у неё своих дел хватает. Фонд «Подари жизнь», например.",2,0,1,0.9834409,0.014555436,0.0027760167,0.0001878447,0.42363343,0.93780243,0.091623485,0.9902558,0.0044809,0.009591666,0.0050566862,0.0057356474,0.005080987,0.97503656,0.0058503076,0.025222477,0.0041047824,0.0055432837,0.005300416,0.0035600215
361,2020-08-14T11:26:23.000Z,Мыслящее Мясо,@antsanchaev,"Привет, мой Богатый друг, у меня есть для тебя классное бизнес-предложение (не пирамида). Ты скидываешь деньги в фонд «Подари Жизнь», а он их тратит на детишек? По-моему звучит неплохо!",0,0,1,0.9957254,0.004196212,0.00041483145,0.0001264952,0.5584178,0.59094524,0.3899439,0.023338627,0.9260971,0.0036618116,0.05379242,0.0069724736,0.021941556,0.02567983,0.87781864,0.009238039,0.018627867,0.024499305,0.18896478,0.011818237
362,2020-08-10T13:55:09.000Z,102online,@102onlineru,"Совсем скоро в Уфе возле четырёх торговых комплексов появятся контейнеры для сбора ненужной одежды и домашнего текстиля в чистом виде. Проект «Подари вторую жизнь вещам» запускают общественный центр «УЛЕЙ» и благотворительный фонд «Твёрдая почва».  
http://ufacitynews.ru/news/2020/08/10/v-ufe-poyavyatsya-kontejnery-dlya-sbora-nenuzhnoj-odezhdy-i-domashnego-tekstilya/…",0,0,1,0.9998728,0.00017722069,0.00016573997,0.00014245087,0.11982674,0.9574071,0.06788681,0.99087954,0.004553191,0.005349047,0.005389539,0.005161219,0.0052437466,0.9860628,0.0053377817,0.0061647543,0.005892705,0.0047142217,0.0054783416,0.0029633502
363,2020-08-09T22:39:38.000Z,parapapabam,@alexas,"Зайди на Русфонд, потом на фонд Хабенского, Подари жизнь и ещё сто других. Вот все эти люди не смогли получить помощь от государства. Сам посчитаешь?",2,0,0,0.99978036,0.00028989898,0.00016001458,0.00017129006,0.0911357,0.8698682,0.17022046,0.78029627,0.0033508851,0.009917546,0.19208284,0.006093711,0.032138597,0.9821056,0.0052100453,0.0066660787,0.0068342877,0.0039880425,0.0058637876,0.0028249032
364,2020-08-04T09:55:01.000Z,Sostav.ru,@sostav_news,"Те, кто хочет помочь, получили удобный и простой инструмент для регулярных переводов в надежные организации, говорят в компании. Среди главных партнеров — фонды «Подари жизнь», «Вера», «Дом с маяком», а также «Фонд Константина Хабенского» и WWF России
http://amp.gs/FT6j",0,0,0,0.9998908,0.0001784441,0.00017696756,0.00016298906,0.06738672,0.9668083,0.05357443,0.9905323,0.0053457147,0.005196921,0.0046139914,0.005151919,0.0049431636,0.9877274,0.00598474,0.007022311,0.005339808,0.0054675913,0.0056773894,0.0033466872
365,2020-07-31T17:01:48.000Z,Lum1nus,@Lum1nus__,"Продолжая твое качество аналогий, тогда давай не будем рекламировать благотворительный фонд ""подари жизнь"", у них в 2003 уборщица пачку конфет украла",2,0,0,0.999529,0.00065848086,0.0006069087,0.00017016176,0.43377787,0.89350384,0.16437449,0.9908415,0.0056213504,0.0051710685,0.0048541934,0.0046749436,0.005727726,0.9880163,0.0063683246,0.0066803945,0.0055414755,0.005134518,0.006227103,0.0034771764
366,2020-07-23T21:33:58.000Z,PEACOCK_HAS_A,@PeacockCock,"купил бы новую машину папе, домик родителям, отложил часть денег на их счёт, ещё часть денег отправил бы в фонд «подари жизнь». 
+ жильё себе + в недвижимость 
+ обучение, которое недавно запланировал 
+ закрытие долгов 
+ путешествия 
+ НОРМАЛЬНАЯ зимняя обувь ",0,0,0,0.99980694,0.00024035994,0.00019851157,0.00016364078,0.14402725,0.97320503,0.045523755,0.98576236,0.0073574944,0.0056538414,0.0045106234,0.0038721156,0.006117149,0.98640186,0.006467726,0.008500011,0.004996964,0.005203344,0.0063635344,0.0035031089
367,2020-07-11T17:30:42.000Z,Скорей Добрей,@Skoreidobrei,"Коробка храбрости это классная идея.
⠀
Мы задались вопросом, откуда же появился этот чудесный и необходимый проект.
⠀
Оказалось, что его продвигают различные фонды (Подари жизнь, фонд ДаДобро, фонд Помоги ребёнку и… https://instagram.com/p/CCgp9iSIXVT/?igshid=1ht6k8j44orbm…",0,0,0,0.99980026,0.00027883291,9.1965994e-05,0.00010164476,0.056102548,0.95909154,0.06445965,0.01727065,0.34708095,0.008139162,0.6436554,0.016654173,0.015159634,0.028862163,0.018342335,0.021144789,0.89125615,0.04550597,0.1188513,0.017637217
368,2020-07-10T18:47:12.000Z,@Religya,@Religya,Фонд «Зекет» запустил акцию «Подари надежду на жизнь» https://kazislam.kz/%d1%84%d0%be%d0%bd%d0%b4-%d0%b7%d0%b5%d0%ba%d0%b5%d1%82-%d0%b7%d0%b0%d0%bf%d1%83%d1%81%d1%82%d0%b8%d0%bb-%d0%b0%d0%ba%d1%86%d0%b8%d1%8e-%d0%bf%d0%be%d0%b4%d0%b0%d1%80%d0%b8-%d0%bd/?lang=ru… через @Қазақстандағы Ислам,0,0,0,0.9992217,0.00075645297,0.00036372078,0.00029625266,0.540781,0.9428785,0.10410247,0.025196083,0.6833037,0.013633732,0.021721704,0.03706244,0.41217163,0.02801798,0.042565808,0.064527385,0.27409893,0.06960615,0.7563409,0.039469853
369,2020-07-10T16:31:22.000Z,Максим Костоправ В Шуе,@cNuSkeW159iWDjA,"Сегодня был выполнен очередной небольшой денежный перевод  в Фонд ""Подари Жизнь"". Хочу поблагодарить всех, кто в июне заказал корсеты, прибыль от которых пошла в помощь ещё одному ребенку.",0,0,0,0.99979275,0.00028657855,0.00028101384,0.00018407991,0.16554819,0.9706167,0.050056927,0.9894723,0.0059502455,0.007144802,0.004620834,0.0039836657,0.0057058535,0.85335433,0.023829876,0.0704863,0.003886071,0.0024291235,0.02047246,0.0046136742
370,2020-07-10T10:10:35.000Z,Информационное агентство - Avesta News,@Avesta_News,"Фонд «Зекет» запустил акцию «Подари надежду на жизнь»

Фонд «Зекет» Духовного управления мусульман Казахстана запустил акцию «Подари надежду на жизнь», передает http://Avesta-news.kz со ссылкой на пресс-службу ДУМК.

В… https://instagram.com/p/CCdSzhLFaAg/?igshid=1gik9wr7wfq4w…",0,0,0,0.9995432,0.0005592209,0.00022489509,0.00023641447,0.49511963,0.9539463,0.08110626,0.9897669,0.0062184036,0.0045080353,0.004279789,0.0055335006,0.0052614864,0.9743741,0.006444572,0.0037157584,0.0074076126,0.00692828,0.011611986,0.003183054
371,2020-07-09T14:39:54.000Z,TadaData,@your_dodo_2020,Россия и страны СНГ собрали 15 000 долларов и пожертвовали его в фонд «Подари жизнь»,1,1,4,0.9998741,0.00021045019,0.00019655412,0.00023105329,0.027477767,0.96952057,0.054330606,0.9908059,0.005168099,0.0064544934,0.005076006,0.0046427934,0.0052235685,0.9875865,0.006427381,0.007834555,0.0053495294,0.0052230135,0.0058159903,0.0035057666
372,2020-07-09T14:11:53.000Z,Минздрав Коми,@MinzdravKomi,"Акция ""Подари мне жизнь!"" С 9 по 15 июля 2020 года Фонд социально-культурных инициатив проводит акцию ""Подари мне жизнь"" (неделя против абортов). Она направлена не только на предотвращение абортов, но и на сохранение семей.. https://vk.com/wall-122079588_5478…",0,0,0,0.99984324,0.00021060536,0.00016371786,0.00017243996,0.0858878,0.9630268,0.06556549,0.99012345,0.0046082134,0.005341021,0.0043616137,0.005142745,0.0056997044,0.9862053,0.0057156086,0.0063497466,0.004795745,0.0052370653,0.0057448675,0.0030045658
373,2020-07-09T06:46:53.000Z,CMP RK,@Medprof2015,"«ПОДАРИ МНЕ ЖИЗНЬ»

С 9 по 15 июля 2020 года Фонд социально-культурных инициатив проводит акцию «Подари мне жизнь». 

#профилактика #ЯзаЗОЖ #здоровье #ЗОЖ #ЦМПРК #движениежизнь #здороваянация #республиканскийцентробщественногоздоровьяимедицинскойпрофилактики",0,0,0,0.99934846,0.00094182417,0.00024270329,0.00016301968,0.16209984,0.59489405,0.44885984,0.98880905,0.005204615,0.004543795,0.00441227,0.005103163,0.0051709064,0.9852356,0.0058892923,0.00547771,0.0050420426,0.0056177266,0.0063787904,0.0030358846
374,2020-07-08T15:12:51.000Z,зыдыравствуйте я bts` so slow,@PZAmin_Veronica,"Русскоязычные фанаты пожертвовали более 300 000 тысяч рублей на лечение и реабилитацию детей с онкологическими и гематологическими заболеваниями в фонд ""Подари Жизнь"". ",1,0,10,0.99974674,0.00032941168,0.00011196035,0.00012852899,0.14828356,0.9321156,0.11290706,0.9905792,0.004633277,0.0067630336,0.0045738034,0.0049220785,0.005333267,0.9868246,0.005810253,0.008052655,0.004923001,0.0050715823,0.0055326377,0.003234976
375,2020-07-07T12:37:05.000Z,Rustam Afandiyev,@efend1yeff,Фонд подари жизнь.Срочно требуется тампон с донором крови группа втора A отрицательная (ll),0,0,0,0.9851098,0.009008795,0.010882102,0.00058263174,0.77490157,0.9279621,0.1117166,0.6072011,0.038856972,0.01225085,0.001332088,0.0061476408,0.06001027,0.8886429,0.010971022,0.015080877,0.0038520207,0.009639327,0.07320436,0.0053366055
376,2020-07-06T12:00:05.000Z,jestkyi ,@jestkyi_tip,Перевёл все бонусы «спасибо» Сбербанка в благотворительный фонд «Подари жизнь». Оказывается так можно ;),0,0,5,0.999848,0.00023013537,0.00015853776,0.00015976957,0.05000009,0.974101,0.04079412,0.050585963,0.9506487,0.007062752,0.008172053,0.0048722816,0.007765098,0.36525938,0.69904643,0.005938789,0.011551799,0.0036074931,0.016259879,0.004173991
377,2020-07-06T04:07:48.000Z,Anyuta,@dolfinium,Фонд Подари Жизнь - там цветные человечки держатся за руки. Почему тогда к ним не пристебались?,0,0,0,0.99911386,0.0008541067,0.0001238561,0.00036849637,0.50707,0.8089499,0.24572946,0.990054,0.00410326,0.0049514077,0.006492027,0.0050697755,0.0053060534,0.9870092,0.0057975193,0.006743977,0.0057640136,0.004797803,0.005423506,0.0031509073
378,2020-07-02T11:02:25.000Z,Фонд Подари жизнь,@podarizhizn,Фонд «Подари жизнь» внесли в реестр https://zen.me/2k9ZIO,0,0,0,0.9996561,0.00034332817,0.00015688404,0.00013491529,0.047679797,0.965856,0.059669733,0.9814122,0.00684893,0.0028633887,0.0059636687,0.004561404,0.005476365,0.9816621,0.0059407484,0.005493832,0.0062264246,0.004356889,0.006419952,0.0027710302
379,2020-06-21T15:39:12.000Z,«Молодая Гвардия» Пушкинский городской округ,@7RYddkP0VgRhNsE,"Благотворительный проект «Монетка». 

У фонтана «Дружба народов» на ВДНХ установлен терминал, в котором можно купить монетку за 30 рублей, оплатив ее любой картой. Все собранные поступят в благотворительный фонд помощи детям «Подари жизнь».
 
#МГЕРПушкино #МГЕРМО #ДоброЕсть",0,0,1,0.9999161,0.00016908202,0.00023926173,0.00025760746,0.019916754,0.9612343,0.062433798,0.9910579,0.005781403,0.005851511,0.004834282,0.00478326,0.0053521637,0.98838776,0.006688515,0.0073908796,0.005615532,0.0053666905,0.00618961,0.0037010713
380,2020-06-18T06:04:00.000Z,Pro Здоровье,@pro_zdor,«ФрутоНяня» и фонд «Подари жизнь» подвели первые итоги совместной акции Читайте в интернет-журнале «PRO Здоровье» https://prozdor.ru/2020/dieta/eda/frutonyanya-i-fond-podari-zhizn-podveli-pervye-itogi-sovmestnoj-akcii/…,0,0,1,0.99914205,0.0009035419,0.00028323318,0.000104260645,0.2332022,0.9510145,0.08000721,0.98941386,0.0066300677,0.00434524,0.005243903,0.004599809,0.005044911,0.94806534,0.012515692,0.0030811704,0.016043203,0.0046278946,0.018839575,0.0035070763
381,2020-06-17T14:29:26.000Z,Папам и Мамам,@stolicadetstva,"«ФрутоНяня» и фонд «Подари жизнь» подвели первые итоги совместной акции

https://stolicadetstva.com/news/frutonyanya_i_fond_podari_zhizn_podveli_pervye_itogi_sovmestnoy_aktsii/…",0,0,0,0.99884987,0.0012870855,0.0002469961,0.00014159067,0.42617136,0.9568068,0.07364817,0.045480553,0.15190469,0.008773704,0.12320281,0.021488234,0.74888295,0.04195552,0.09644385,0.027777677,0.16248164,0.039822597,0.84244424,0.035332598
382,2020-06-17T12:53:02.000Z,Kanzoboz,@kanzoboz,«ФрутоНяня» и фонд «Подари жизнь» подвели первые итоги совместной акции : http://kidsoboz.ru/news.php?view=504129…,0,0,0,0.9997627,0.00028883436,0.00013143136,0.00013132374,0.05943295,0.9642085,0.060697824,0.9713496,0.01109981,0.0021640244,0.00760714,0.0035814578,0.0064706285,0.031878255,0.06279022,0.034604523,0.38029984,0.02371662,0.6702642,0.027649816
